#  E (eV)   dos(E)     Int dos(E) EFermi =    9.717 eV
 -47.102  0.1730E+00  0.2166E+01
 -47.101  0.1179E+00  0.2166E+01
 -47.100  0.6379E-01  0.2166E+01
 -47.099  0.1080E-01  0.2167E+01
 -47.098 -0.4111E-01  0.2166E+01
 -47.097 -0.9194E-01  0.2166E+01
 -47.096 -0.1417E+00  0.2166E+01
 -47.095 -0.1903E+00  0.2166E+01
 -47.094 -0.2379E+00  0.2166E+01
 -47.093 -0.2844E+00  0.2166E+01
 -47.092 -0.3298E+00  0.2165E+01
 -47.091 -0.3742E+00  0.2165E+01
 -47.090 -0.4174E+00  0.2164E+01
 -47.089 -0.4596E+00  0.2164E+01
 -47.088 -0.5008E+00  0.2163E+01
 -47.087 -0.5408E+00  0.2163E+01
 -47.086 -0.5799E+00  0.2162E+01
 -47.085 -0.6178E+00  0.2162E+01
 -47.084 -0.6548E+00  0.2161E+01
 -47.083 -0.6906E+00  0.2160E+01
 -47.082 -0.7255E+00  0.2160E+01
 -47.081 -0.7593E+00  0.2159E+01
 -47.080 -0.7922E+00  0.2158E+01
 -47.079 -0.8240E+00  0.2157E+01
 -47.078 -0.8548E+00  0.2156E+01
 -47.077 -0.8846E+00  0.2156E+01
